ID,sentence,label
9542,"Yes, it's true, the theaters don'tThe real kicker though:UNDIRTY UNDERWEAR IN THE BATHROOM!!!!!!!!!",negative
9847,If you are sharing with others...,neutral
8114,"Now the driver was awesome, nice guy, even thanked me for the tip which shows great customer service .",positive
2512,We were seated right away as the restaurant was only half full when we got there at 6 pm.,positive
3758,"Not sure where to begin with this story which happens to be 100% true and happened on August 23, 2014.",neutral
2831,Other times I love the tossed salad with chicken.,positive
3227,It's probably not my cup of tea since it is based off of a creamy candy so it can potentially be very sweet.,negative
4214,"Steak was overcooked, practically 1/2 inch thick.",negative
3923,"If any one think his pizzas are bad, don't know pizza.",positive
3904,I call back they sent a different technician I explained to him that it was working fine before they installed part maybe should check.,neutral
2277,And cleanliness?,neutral
7001,My friend has suggested this spot to me.,neutral
8240,I wish that all grocery store employees were this nice.,positive
1401,"I ordered the surf and turf skewer and it was happy hour, which means $3 off all apps and drinks!!",positive
739,"If I want a cheap steak, I go to The Keg.",positive
6552,And the name has been changed to Pusadee's Kitchen. We like the new name.,positive
4266,"Frustrated, as you could imagine, we checked into the Rio Hotel and had to start all over again with financing because quite honestly, our faith in the bank was no longer there.",negative
10848,But my hubby advised me to look at the website.,neutral
4979,Go eat somewhere else.,negative
3253,The buffet felt so packed that I feel like a packed fish in a can.,negative
3851,"This is an item (olive oil) that I had purchased in Croatia, and I had previously gone through security twice at 2 different airports with this item without any problem.",neutral
9508,We will always and only use this company in the future.,positive
2661,"Now this store has been open in Toronto for 26 years, but the last time I walked in there I was a teenager and couldn't afford the prices.",neutral
7912,My favorite item to order is the teriyaki burger which comes with white cheese.,positive
8265,"The reviews said the food was disgusting and overcooked, our experience was much different.",positive
674,Customer service is what you'd expect.,neutral
7305,Just now they don't split checks and only split btwm 2 cards :),negative
8404,Jurassic world soundtrack is a joke.,negative
7011,There 's no reason to miss Interview with the Assassin,positive
7839,"Either those individuals have unreasonable expectations, or they caught her on a bad day or during an abnormally busy period.",negative
3841,My grandmother had this monolith of a quesadilla.,neutral
1815,"I tried a new place. Top notch service start to finish, could not be more grateful for the help we received as a family from this group of professional strangers=) ",positive
9560,"I know what your thinking, how could anyone complain when it's free AND complain about a spa!",negative
10820,When you walk in they make such a big point to tell you how well the products are made with such high quality materials.,neutral
10133,I spoke to the manager to make sure he received the good feedback.,positive
4653,"one cited me $2100 for the boards yet at the same time $1500 without, two stayed away forever calls.",neutral
3657,Food is amazing.,positive
2100,Craft beer at a 76...but that's a different review.,neutral
5163,"On top of a foundering performance , -LRB- Madonna 's -RRB- denied her own athleticism by lighting that emphasizes every line and sag .",negative
6708,"I only ordered take out, but I was asked by two separate people if I needed water while I waited.",positive
1673,"Watching this film , what we feel is n't mainly suspense or excitement .",negative
2101,"Pookie was our server, she was awesome, full of personality and bubbly, offering miso soup on the house which was amazing.",positive
4213,we were sitting there chowin down when all of a sudden a brawl broke out.,negative
8650,It's does however come with a lot of shrimp.,positive
7884,It gets better.....they would not let me leave!!!,negative
1548,Player was dealt a 6 & 2 which is a natural winner.,neutral
8446,I think I paid around 5 bucks for a slice.,neutral
7779,"Surprisingly, this location hasn't messed up our order in the 2 years we've been hitting up the drive thru.",positive
3323,We were sitting at a booth at the very end.,neutral
8501,Really nice order.,positive
355,"Described it as ""marvelous"" and everything.",positive
5184,So we ended up parking at Nordstrom Rack on the shopping plaza side of Detroit.,neutral
1461,It was just a way to get extra money from me because they were not matted and just needed basic grooming because one of my dogs was just there a few weeks before.,negative
8955,"Most places require that the burger is cooked to a specific internal temperature, essentially destroying the meat, but if the restaurant grinds the meat themselves (from my understanding), that rule doesn't apply.",neutral
6631,Can't wait for my next trip there so I can try more things on the menu. I love menus,positive
10332,They weren't using frozen pre-cut fries from a bag or anything.,positive
3220,Moving day....that day we all dread as the most tedious and taxing physical exercise that seems to be an insurmountable task right?,negative
939,Burnt on top .,negative
10086,Not long now until their own brews are on tap.,neutral
5147,The pilot light went out on our water heater and we couldn't get it back on.,negative
7170,"We first visited the Findlay Chevrolet on November 4, 2014 and met with a very knowledgeable sales associate.",positive
6417,"Twenty years later , E.T. is still a cinematic touchstone .",positive
5923,If you $12 for a buffet and expect that the buffet is filet mignon or lobster tail then you got another thing coming to you.,neutral
7430,"If you want a shake, the blender is hooked up to a spin bike.",neutral
8846,"After getting a haircut from a friend and realizing that it was a bad idea after the fact, I was in desperate need of fixing it.",negative
1751,Last night I got the Beef Low Mein without any veggies.,neutral
3976,Pulled all the poles out of the intersection so we could all pass before placing them back into his truck.,neutral
8695,"It's all a mashup of shit, with a floor above.",negative
